MerchantID,MerchantName,MerchantCategory,Region,Country,City,OnboardedDate,Status,AnnualVolume,ContactEmail
M4728,"Powell, Bryant and Smith ",RESTAURANT,LATAM,CO,Port Timothy,2024-08-10,Active,35368350.75,scottmontoya@short-peters.com
M3965,Haley PLC,Healthcare,EMEA,NL,Leeville,2022-08-22,Active,8035804.35,randolphjoshua@cole.com
M8386,"Ellis, Morales and Stewart",ATM WITHDRAWAL,LATAM,CO,Taylormouth,2025-02-27,Active,9581024.61,kfernandez@smith.net
M8705,Gross-Allen,Healthcare,APAC,SG,North Christopher,2025-06-18,Active,37327283.48,bjefferson@perez.org
M1455,Richards-Clarke,RETAIL,EMEA,NL,Morrisonfurt,2024-03-20,Active,1902832.0,qgreen@smith-owen.com
M7842,Li Ltd,retail,LATAM,AR,Lake Kaitlyn,2023-02-11,Active,41972019.93,lorifoster@gomez-smith.com
M7678,"Solomon, Greer and Keller",RETAIL,LATAM,CO,New Eric,2023-10-25,Active,17299293.08,katherinelopez@shields-stephenson.net
M4305,Larsen PLC,travel,EMEA,DE,East Carolineshire,2023-06-21,Active,39056194.5,johndiaz@young.com
M4044,Martinez-James,travel,North America,MX,Matthewberg,2024-02-17,Active,41173477.35,abriggs@hodges.net
M8827,Gonzalez Ltd,Restaurant,EMEA,NL,Michaelport,2024-07-12,Active,40371301.53,marksaunders@woods.info
M9694,Reynolds-Ford,restaurant,EMEA,GB,Coreytown,2022-09-15,Active,40682269.39,karencervantes@wallace.biz
M5217,Johnson-Stafford,Retail,North America,US,Davidstad,2021-09-20,Active,10783895.52,vsanchez@rodriguez-kaufman.biz
M0087,Sullivan LLC ,Entertainment,APAC,IN,Port Stacey,2023-10-05,Inactive,326963.67,christopher13@chapman-warren.biz
M9561,Johnson-Williamson,atm withdrawal,LATAM,CO,Baldwinberg,2021-10-15,Active,786357.23,caldwelljill@dean-brown.com
M4566,"Vasquez, Martin and Hunt",Utilities,North America,MX,East Anthony,2024-07-22,Active,46651020.7,ntate@johnson.com
M6075,Carpenter-Jefferson,Restaurant,North America,MX,West Sarah,2026-01-27,Active,43449538.18,schneiderjeffery@flores.com
M0190,Edwards-Taylor,RETAIL,LATAM,CL,Deannabury,2024-03-24,Inactive,36631370.41,kimberly04@holmes.com
M0178,Jackson-Cunningham,ATM Withdrawal,APAC,HK,West Antonio,2022-08-01,Inactive,8540683.27,gary79@barton.org
M6700, Lucas and Sons,restaurant,North America,MX,Port Lucasville,2022-05-12,Active,14588705.92,francissmith@wilson.com
M6119,Ochoa and Sons,HEALTHCARE,North America,US,Debraburgh,2023-08-07,Active,20013448.17,erika08@park-hudson.com
M6199, Grimes-Rodriguez,ATM Withdrawal,EMEA,NL,Calebtown,2023-04-30,Active,29007517.13,adamsjames@bell-cummings.biz
M1687,"Cowan, Marshall and Richards",ATM Withdrawal,LATAM,AR,Lake Dustinbury,2025-07-31,Active,49972284.51,pking@powell.com
M8071,"Gibson, Ryan and Snyder",Utilities,North America,CA,South Isaac,2023-09-06,Active,1173658.19,mitchelltroy@rivers.com
M6888,Clements Inc,ENTERTAINMENT,EMEA,ZA,New Thomas,2024-09-16,Active,28944469.72,burtonkaren@lee-clark.com
M3321,Matthews Inc,RESTAURANT,LATAM,BR,Jamesmouth,2025-10-17,Active,14138147.04,christineperry@rivera.com
M9320,Watson-Walker,online,LATAM,AR,Crystalview,2023-05-04,Active,45726134.6,clarkjohn@richard.com
M3145,"Mendoza, Roberts and Hughes",Online,North America,CA,Lake Amandamouth,2023-08-28,Active,46751331.66,duffycody@brown.com
M2559,"Tucker, Torres and Olson",TRAVEL,LATAM,AR,Stevensonland,2024-04-26,Active,43804636.49,brianmartin@williams.com
M7607,Robinson and Sons,RESTAURANT,APAC,SG,Woodfort,2023-08-21,Active,3800562.76,hillanthony@goodman.com
M9215,"Kelly, Allen and Buckley",Retail,APAC,SG,Ashleyview,2025-05-27,Active,39037101.5,jeremy73@costa.org
M4567," Hall, Ramos and Ferguson",Travel,North America,US,West Sheilamouth,2022-10-22,Active,26743811.5,justin42@mckee.com
M0398,Pena-Myers,RESTAURANT,EMEA,DE,Lake Emily,2025-04-24,Active,22776184.7,erica25@smith.biz
M7594,Potter Inc,ATM Withdrawal,EMEA,DE,South Curtis,2023-04-29,Active,45152233.92,kirkjames@ellis.com
M0035,Robinson-Graham,RESTAURANT,EMEA,ZA,South Matthewfurt,2025-01-30,Inactive,44125034.6,ncalhoun@johnson.com
M2656,Cook-Watson,Travel,North America,MX,Rodriguezville,2021-08-11,Active,16068894.26,haneymichael@holden-smith.com
M0252,Johns-Davis,TRAVEL,LATAM,AR,Ianfurt,2023-06-18,Active,8448228.77,ynelson@jefferson.com
M6751,"Mayo, Jones and Morris",ATM Withdrawal,LATAM,AR,Raymondtown,2022-10-06,Active,30617200.65,xramos@johnson-cameron.com
M5163,Jones-Harris,entertainment,LATAM,BR,Thomasmouth,2026-05-02,Active,3533505.36,kevin07@green.com
M5381,"Smith, Kirby and Gonzalez",UTILITIES,APAC,SG,North Abigail,2024-12-02,Active,24253558.97,elizabethmills@johnston-camacho.biz
M6573,Johnson-Mcfarland,ONLINE,LATAM,BR,New Mary,2026-02-13,Active,31386108.1,uthomas@holmes.biz
M2940,"Martin, Stokes and Newton",Healthcare,LATAM,CO,North Robertstad,2021-12-25,Active,18242256.17,gabriel47@guerra.com
M1875,Clark-Kim,ENTERTAINMENT,LATAM,CO,Ronaldport,2024-11-13,Active,13627789.03,awashington@simpson.com
M0228,"Ellis, Marks and Buchanan",ATM Withdrawal,APAC,JP,Rodriguezberg,2022-03-14,Active,21175695.95,buckleyanna@floyd.com
M7173,"Snyder, Wall and Poole",travel,APAC,AU,New Pattyberg,2022-08-08,Active,10254657.53,leeandrew@patel-martinez.com
M4869,"Lawrence, Scott and Nichols",utilities,EMEA,NL,Grantport,2021-12-26,Active,14259970.04,wmartinez@holt.com
M1644,"Bryant, Williams and Powers",Restaurant,North America,MX,Rodneyberg,2023-02-11,Active,36908768.53,acombs@kelley.biz
M4155,Foster Group,online,APAC,HK,New Michelle,2024-06-18,Active,13016100.85,alecanderson@miller.com
M5360,Gonzalez-Garrett,online,APAC,JP,Scottbury,2025-04-12,Active,35470507.55,amartin@combs.com
M5021,Johnson-Weaver ,travel,North America,CA,Catherinehaven,2023-01-28,Active,1196738.26,stewartbradley@proctor.info
M7037,Williams-Suarez,healthcare,EMEA,DE,Jacksonbury,2022-06-27,Active,10941464.44,damon88@moss.com
M1019,"Evans, Roy and Rodriguez",Restaurant,North America,MX,New Jeffrey,2025-05-18,Active,41359154.58,stevenhernandez@terry.com
M8812,"Chavez, Franco and Phillips",Retail,EMEA,ZA,Leeport,2021-07-30,Active,12032720.97,gsloan@patterson.com
M7480,Jordan and Sons,TRAVEL,APAC,AU,West Barbara,2023-08-17,Active,25316124.62,nmoore@hendricks.info
M2123,"Miller, Levy and Wilson",Online,LATAM,CL,Joycebury,2022-10-08,Active,4270440.08,thomas33@wang.info
M2221,Brock PLC,ENTERTAINMENT,LATAM,AR,Hernandezport,2022-04-10,Active,1220425.98,dcooper@barton.com
M9267,Weaver-Williams,entertainment,APAC,AU,Bryantstad,2024-09-24,Active,31312266.19,nathantran@warren-thomas.biz
M7719,"Hobbs, Wang and Nelson",RESTAURANT,LATAM,AR,Port Jasontown,2023-07-01,Active,16192016.76,laura31@barker.biz
M2949, Smith-Wallace,Travel,APAC,HK,Emilyside,2022-03-29,Active,32950348.77,lucasdavid@pace.net
M3860,Nguyen Inc,online,North America,US,Port Christopherburgh,2024-10-01,Active,37412387.36,heatherglover@estrada.com
M2506,"Lowery, Fields and Newman",restaurant,EMEA,NL,New Joseph,2024-04-12,Active,19580433.23,xbowers@shaw.com
M3903,Diaz Group,online,North America,MX,North Geraldfurt,2022-04-26,Active,43281410.77,katelyn19@lee.com
M1849, Blair PLC,UTILITIES,North America,US,South Roberto,2022-11-21,Active,16775461.03,stewartmary@allen.com
M9935,"Hill, Morales and Perry",ENTERTAINMENT,APAC,IN,East Jesse,2023-06-15,Active,34764057.86,hoffmanwillie@strong.biz
M2970,"Graham, Mejia and Parks",retail,North America,CA,Cynthiamouth,2023-07-23,Active,19424640.04,bishopbrittany@shields-randolph.com
M4806,Bowman-Hill,restaurant,APAC,AU,Johnshire,2023-11-20,Active,26554099.73,hannahsmith@boyle.com
M5240,Mccullough-Smith,utilities,LATAM,CO,Lake Bruceton,2025-11-14,Active,20178168.64,browndesiree@case-barker.com
M0607, Cruz Ltd,restaurant,LATAM,CO,Evansberg,2021-12-15,Active,36918349.8,reevesmichelle@lopez.net
M4483,"Mueller, Mccormick and Fischer ",Entertainment,LATAM,CL,South Dianachester,2024-01-15,Active,20449020.64,patrickjames@dorsey-oneal.biz
M9059,"Perez, Hodge and Hudson",HEALTHCARE,LATAM,AR,Barnesfort,2022-03-22,Active,30616679.2,isaiahjames@taylor.info
M4849," Esparza, Woods and Wilson",Utilities,North America,US,Port Georgeberg,2025-10-25,Active,18714906.64,gregoryfoster@freeman.com
M3554,Moore Inc,utilities,EMEA,NL,Petersontown,2021-09-24,Active,14930868.38,xcarr@sutton.com
M1273,Hall-Long ,Online,EMEA,AE,North Ashley,2025-06-25,Active,11156774.5,michael49@maxwell-logan.com
M7810,Mack Inc,ATM Withdrawal,LATAM,CL,New Larry,2022-08-25,Active,2299687.92,juliewilliams@wong-gonzalez.com
M9307,"Kane, Robertson and Smith",restaurant,LATAM,CO,North Patriciaberg,2024-07-07,Active,27890710.79,martinezheather@rubio.com
M6876, Mckinney and Sons,atm withdrawal,EMEA,NL,Fordside,2025-08-31,Active,42507823.9,tchristian@wilson-young.com
M8732,Ellis-Thompson,entertainment,LATAM,AR,West David,2025-11-28,Active,29848526.75,fwilkins@dunn.org
M9658,Peters-Mitchell,healthcare,EMEA,DE,Port Michael,2026-01-31,Active,17287221.67,chelseamorales@henry.com
M5051,Adams PLC ,ATM Withdrawal,LATAM,BR,Kylefurt,2022-03-09,Active,293035.05,rsosa@richard.com
M0280,"Dunn, Roberts and Jones",TRAVEL,EMEA,ZA,East Jessicafort,2026-03-21,Active,40440762.36,david31@harvey-mccullough.com
M2458, Arroyo-Morgan,Travel,LATAM,CL,Angelaville,2022-11-25,Active,25370163.75,whitepeter@rodriguez-vance.com
M8702,Molina-Warren,UTILITIES,EMEA,NL,South Caleb,2026-05-16,Active,27468704.61,nmcneil@montgomery-miller.com
M9981,"Gould, Peterson and Richardson ",TRAVEL,EMEA,NL,Shanestad,2025-10-12,Active,36998183.11,hillelizabeth@little.com
M3766,"Scott, Dennis and Cox",Online,LATAM,CO,East Samantha,2021-11-20,Active,39229232.04,evansdiana@glenn.com
M0687,Mcgee-Simpson,Online,APAC,HK,Nielsenview,2022-04-28,Active,43548914.86,suzanne19@collins.info
M0335,Yu Inc,HEALTHCARE,EMEA,FR,Lake Jerryfurt,2022-05-29,Active,42304388.62,ashleymeza@curry.org
M2027,Smith-Page,ENTERTAINMENT,North America,US,Hernandezstad,2023-06-04,Active,32985377.31,groy@martin.com
M8974,"Wheeler, Ford and Johnson",ONLINE,LATAM,CL,Port Cathymouth,2023-02-01,Active,32896910.84,richard72@welch-lindsey.info
M9726, Davidson Ltd,ENTERTAINMENT,EMEA,NL,Hallchester,2023-03-09,Active,35596464.25,teresa31@perez.info
M4156,"Brown, Bailey and Mendoza",Entertainment,APAC,SG,North Kathymouth,2025-11-05,Active,34127901.0,misty72@hill.net
M3578,Griffin Ltd ,healthcare,North America,US,East Kayla,2025-11-26,Active,4735072.96,olsonomar@hale.com
M9349, Sellers LLC,Retail,APAC,HK,East Mitchelltown,2023-02-25,Active,44697634.75,jonesclarence@cruz.com
M9026,Ward-Hardin,Utilities,EMEA,FR,Floreston,2022-05-14,Active,5500201.13,clarklisa@blake.com
M2043,Becker Group,Entertainment,APAC,IN,North Jeanne,2025-04-02,Active,4952027.9,jjenkins@sawyer-nguyen.com
M5546,Luna-York,healthcare,EMEA,ZA,South Matthewtown,2022-10-15,Active,23576818.85,rhill@ware.info
M4941,Schwartz and Sons ,ONLINE,North America,US,Fullerbury,2022-02-18,Active,47172221.04,uenglish@smith.info
M4032, Hill Inc,Healthcare,North America,US,Underwoodland,2025-06-20,Active,39907169.5,gwelch@johnson.com
M0949,"Jacobs, Phillips and Brown",online,APAC,SG,New Lauren,2022-11-15,Active,46915280.69,ahenderson@green-thomas.com
M1761,Shepard LLC,online,APAC,AU,South Denise,2023-07-30,Active,33906703.56,jacqueline97@allen-landry.com
M0337,Orr-Pierce,HEALTHCARE,LATAM,BR,Meganchester,2025-04-13,Active,29610831.84,umckenzie@allen.net
M6371,"Le, Lee and Contreras",Online,EMEA,NL,Lake Bryanburgh,2023-08-19,Active,2299559.12,brendasalas@murray.org
M2056,Gonzalez-Ellis,atm withdrawal,North America,US,Heathermouth,2025-07-03,Active,25565502.51,cindy24@vaughn.com
M5205,"Park, Valdez and Clay",ONLINE,EMEA,ZA,East Rhonda,2022-11-03,Active,22515851.38,jodiwhite@hays.com
M4072,West-Cantrell,travel,APAC,IN,Garyborough,2025-08-26,Active,2079491.49,stephanie70@burnett.com
M0293," Barnes, Hernandez and Davis",Online,APAC,SG,Valenzuelaton,2025-11-06,Active,11960053.2,davisdonna@ryan.biz
M2205,"Jordan, Barrett and Wagner",Entertainment,LATAM,CL,Port Andrewshire,2024-12-24,Active,21288704.07,duncanrichard@williams.com
M7264,Watson Ltd,entertainment,LATAM,CO,Ryanhaven,2024-01-08,Active,41772184.29,acohen@banks-rodriguez.biz
M2593,Butler Group,HEALTHCARE,APAC,HK,Burnsfort,2022-01-05,Active,25461841.9,josephharper@mcfarland.info
M2072,Thomas PLC,Retail,APAC,JP,Ashleyberg,2024-03-10,Active,17919495.76,raymondbrown@taylor.biz
M6777,George LLC,Healthcare,APAC,HK,Kellifurt,2023-10-26,Active,32094397.73,michellebarber@miller.com
M8662,Kaufman-Morgan,retail,North America,MX,East Donna,2026-04-30,Active,44908749.91,billyvillarreal@stuart.com
M8749,Love-Norton,Restaurant,North America,CA,Hardinport,2025-09-04,Active,12005518.41,mathew61@marsh.com
M7891,Armstrong-Young,HEALTHCARE,EMEA,GB,Sharonberg,2025-05-13,Active,22696174.53,mwhitehead@phillips.com
M6916,Jones PLC ,RESTAURANT,LATAM,CL,West Cindyville,2021-07-02,Active,13076477.02,robert88@gillespie-rivera.com
M9454,Ortiz and Sons ,Healthcare,North America,US,Jenniferburgh,2023-05-25,Active,13146376.73,matthew94@ibarra.com
M9931," Beck, Velazquez and Dawson",Retail,LATAM,CO,Michaelton,2026-02-13,Active,11303095.27,mcastro@flores-cruz.com
M3236,Romero-West ,Utilities,EMEA,NL,Matthewton,2025-05-07,Active,17199086.01,teresaflores@chen.com
M9214,Hicks-Martinez,ATM WITHDRAWAL,EMEA,NL,Natalieville,2022-09-26,Active,22223329.62,carlhatfield@jackson.org
M8312,Hernandez Ltd,TRAVEL,EMEA,NL,East Daniel,2023-05-15,Active,1999033.97,fryan@powell-carpenter.com
M0905,"Wood, Lyons and Lozano",UTILITIES,EMEA,ZA,South Stephaniebury,2025-01-08,Active,37458134.5,kleintyler@bowman.com
M3768," Navarro, Hernandez and Sanchez",TRAVEL,EMEA,GB,Martinezshire,2026-06-12,Active,28355915.47,monicapatterson@francis-wilson.org
M9498,Harris Inc ,Online,LATAM,AR,Moraleston,2024-01-16,Active,37891242.11,tonyapeterson@miller.com
M5484,Boyer-Patel,ATM Withdrawal,LATAM,CO,Justinfort,2026-06-08,Active,31956978.3,danameyers@gregory-duncan.com
M6323,"Mcbride, Haynes and Mendoza",Entertainment,EMEA,FR,Chrishaven,2026-02-16,Active,29745076.5,paul88@cummings-thompson.com
M3881,Murphy-Wilson ,ATM WITHDRAWAL,EMEA,ZA,Moranmouth,2022-03-20,Active,8950844.23,alvarezjessica@brown.com
M9285,"Erickson, Jacobson and Smith",healthcare,APAC,AU,Garciahaven,2023-02-23,Active,13552323.47,andrehayes@marshall.com
M4036,Pollard-Freeman,Entertainment,North America,MX,Mollybury,2023-03-11,Active,9322611.6,zimmermanernest@collins-rodriguez.com
M7691, Collins-Wilson,RETAIL,EMEA,AE,North David,2024-09-10,Active,9901419.63,stanleylonnie@munoz.info
M5655,Humphrey Inc,ENTERTAINMENT,North America,US,South Michael,2023-08-08,Active,21583810.65,ccurry@crawford-johns.com
M7327,Harmon and Sons ,Retail,LATAM,AR,Port Alexborough,2024-09-30,Active,24592213.85,zcook@andrews.com
M0815,"Thomas, Snyder and Orozco",Utilities,LATAM,AR,Teresabury,2026-01-20,Active,8733798.33,uwilliams@johnson-lynch.com
M9959, Patterson Ltd,Restaurant,APAC,SG,West Johnhaven,2025-01-05,Active,40716045.16,nicole38@thompson-rivers.biz
M4959,Kane and Sons,retail,North America,MX,New Stevenbury,2024-07-11,Active,12231668.48,barberamy@kelley.com
M1082,Garcia LLC,TRAVEL,APAC,IN,South Morganfurt,2022-12-01,Active,7228898.1,wmoore@todd-cline.com
M9400,Barrera Ltd,Retail,EMEA,GB,Chavezmouth,2026-05-30,Active,24548537.03,crystalmitchell@cross-logan.com
M5483,Porter Ltd,online,EMEA,DE,New Charles,2022-03-24,Active,37812466.51,joshuaallen@mcdonald-jackson.com
M7759,Huffman Inc,ONLINE,North America,US,Port Laurie,2026-05-28,Active,16018472.26,cruzpeter@harris-french.com
M1289,Parker LLC,atm withdrawal,APAC,HK,Batesborough,2022-01-22,Active,48810143.41,munozjeremy@schwartz.biz
M5953,"Goodwin, Riddle and Walter",UTILITIES,APAC,JP,Jennifershire,2022-04-16,Active,40006930.81,joseph95@ware.com
M4191,"Scott, Ray and Durham",RETAIL,APAC,HK,Powellhaven,2024-02-04,Active,33607505.27,james64@hunter-bishop.com
M7416,Obrien and Sons,ONLINE,EMEA,FR,Stokesstad,2023-05-13,Active,16983139.05,fgarcia@meyers.info
M0604,"Floyd, Garrison and Bennett",Healthcare,LATAM,BR,Sheltonburgh,2026-02-02,Active,38353766.31,kellythomas@wilson.com
M2114,Flores PLC,RESTAURANT,EMEA,FR,North Ambertown,2026-03-12,Active,23961133.2,lori37@monroe-gonzalez.biz
M8742,Bailey-Frost,Retail,North America,US,East Brenda,2023-10-07,Active,15321653.52,smcconnell@cervantes.org
M8667,Taylor-Robinson,UTILITIES,APAC,JP,Ronaldfort,2023-06-27,Active,23630241.97,lcantrell@mata-vega.com
M8404,Martin Inc ,restaurant,LATAM,CL,North Jeffery,2023-10-09,Active,33832394.2,claytondawn@graves-miles.com
M3512,"Solis, Houston and Weeks",utilities,LATAM,CL,West Michelle,2021-11-23,Active,27975436.95,dwood@carr.org
M9824,Barrera Ltd,Travel,LATAM,BR,Cordovaland,2021-10-17,Active,11304064.45,waguilar@nunez.net
M2024, Reeves LLC,healthcare,APAC,JP,Mckaymouth,2022-04-20,Active,18246252.13,uwhite@foster-johnson.com
M6474,Woods-Collins,Healthcare,North America,CA,Youngfort,2021-08-06,Active,16314820.28,gonzalezmargaret@bailey.info
M8468, Richardson-Wilson,travel,EMEA,ZA,Chambershaven,2024-08-18,Active,44434375.66,mclaughlinchristina@koch-velasquez.com
M4601,Sanchez PLC,entertainment,APAC,SG,Bryanshire,2024-07-08,Active,47294698.97,matthew62@martinez-martinez.biz
M0901, Sanchez-Thomas,TRAVEL,APAC,JP,Lopezfurt,2021-08-31,Active,31342710.2,rangelsamantha@zimmerman.net
M9601,Harris-Williams,ONLINE,EMEA,DE,South Carol,2026-01-20,Active,34897407.25,jessicagibson@green.com
M6630,"Thomas, Doyle and Stone",Retail,APAC,JP,New Seth,2024-10-15,Active,19628281.98,james58@abbott-taylor.com
M7692,"Jones, Lawson and Freeman",online,LATAM,CO,Lawsonborough,2025-04-08,Active,22302189.43,justin03@lopez-johnson.org
M0989,"Palmer, Edwards and Bullock",Utilities,North America,CA,New James,2026-04-28,Active,26363614.57,margaretholmes@ramirez-harper.com
M8495,Morrison-Berger,atm withdrawal,LATAM,AR,Waterstown,2022-07-26,Active,49950922.94,kevinmartin@mills.com
M3559,Wall and Sons ,Restaurant,LATAM,AR,West Leeside,2023-08-31,Active,15508191.53,ktaylor@smith.com
M4491,"Kennedy, Watson and Flores",travel,EMEA,DE,Anthonymouth,2024-11-27,Active,10498981.6,mmorris@phillips.com
M7084,Hobbs Ltd,Entertainment,North America,US,New Pamela,2024-08-12,Active,9571168.65,christinawright@daniel.com
M1996,"Ward, Smith and Garner",ONLINE,APAC,JP,Port Yvonnefurt,2023-09-23,Active,24161180.19,donna87@lewis.com
M0324,Fisher-Floyd,ATM Withdrawal,APAC,SG,Boltonmouth,2024-12-11,Active,49329404.25,riveramegan@brown.com
M9346,Graham-Martinez,ATM WITHDRAWAL,APAC,JP,North Jasonton,2024-06-20,Active,952535.3,robert89@brown-thompson.net
M3472,Rodriguez and Sons,travel,LATAM,AR,Fowlerland,2025-06-03,Active,41301299.74,mcculloughemily@arellano-garcia.com
M9665,Dominguez and Sons ,Utilities,LATAM,CO,Robertoborough,2026-06-04,Active,10479730.66,faulknerkevin@humphrey.org
M7075,Young PLC,ENTERTAINMENT,LATAM,CL,West Charles,2026-06-05,Active,2346343.81,daniellestokes@lee-king.biz
M0150,Krueger-Smith,ENTERTAINMENT,EMEA,ZA,Lake David,2026-06-17,Inactive,24611703.82,srocha@padilla.com
M7199,"Cooper, Mosley and Wright",ATM WITHDRAWAL,EMEA,DE,Michaelburgh,2023-04-09,Active,45871947.58,richardblankenship@franco.info
M9313,"Sanchez, Rios and Underwood ",TRAVEL,EMEA,FR,West Jasmineside,2023-06-12,Active,37380068.38,toddmcdonald@brewer-proctor.com
M4074,"Jordan, Fernandez and Henry",Restaurant,EMEA,NL,Lake Sheryltown,2026-01-31,Active,36164475.41,ecarroll@reyes-barnett.com
M9322,Bates Inc,HEALTHCARE,EMEA,NL,Nicholasberg,2023-03-26,Active,20996867.22,jessica29@lopez.com
M2803,Lyons LLC ,restaurant,North America,US,Port Craig,2025-12-09,Active,47336287.84,alexanderking@gonzales.info
M1048,Jones PLC,UTILITIES,LATAM,CO,North Patriciaton,2023-10-22,Active,26009304.72,richard14@garza.com
M0811,"Cruz, Gibson and Tucker",atm withdrawal,EMEA,AE,Hendersonton,2022-12-22,Active,17971837.17,judy19@shaw-norman.com
M3910,Floyd-Barrett,entertainment,LATAM,CL,Brandonburgh,2023-02-21,Active,25157547.91,patriciacain@moore.com
M1557,Palmer PLC,ATM WITHDRAWAL,APAC,HK,Cohenview,2024-08-07,Active,28941616.91,kelleramanda@hernandez.com
M1063,Davis LLC,entertainment,EMEA,FR,North Thomas,2022-11-05,Active,15166303.82,dianedominguez@howe.com
M3154,"Carrillo, Ruiz and Lutz",Entertainment,APAC,AU,Lake Kevin,2023-11-10,Active,22886215.76,jenniferbutler@welch-davis.net
M2303,Mckinney-Harris,Retail,EMEA,NL,Powerston,2025-05-10,Active,10060306.45,jaredkelley@morales.net
M9084,Peterson LLC,restaurant,EMEA,NL,South Chasefort,2025-01-18,Active,14609372.4,byrdvincent@jordan.net
M2921,Dickerson-Anderson ,Online,LATAM,BR,Acostaburgh,2025-06-25,Active,24618445.79,pruittleroy@anderson.net
M5499,Boyd-Diaz,retail,APAC,AU,North Scott,2025-07-12,Active,23647335.35,erikasmith@king-taylor.com
M1100,"Morton, Kane and Douglas",RETAIL,EMEA,FR,Davishaven,2022-12-08,Active,27466812.57,beth93@rivera.com
M2436,"Brown, Rodriguez and Gross",ENTERTAINMENT,North America,MX,Thompsonborough,2025-01-01,Active,40312937.28,christophermartin@reeves.org
